id,image
morgan-cox,"https://www.maddenratings.com/wp-content/uploads/morgan-cox-10551-madden-photo.png"
sanoussi-kane,"https://www.maddenratings.com/wp-content/uploads/sanoussi-kane-1170-madden-photo.png"
pat-coogan,"https://www.maddenratings.com/wp-content/uploads/pat-coogan-16366.png"
mitchell-trubisky,"https://www.maddenratings.com/wp-content/uploads/mitchell-trubisky-12552-madden-photo.png"
truman-jones,"https://www.maddenratings.com/wp-content/uploads/truman-jones-22955-madden-photo.png"
timmy-horne,"https://www.maddenratings.com/wp-content/uploads/timmy-horne-22540-madden-photo.png"
jaylen-harrell,"https://www.maddenratings.com/wp-content/uploads/jaylen-harrell-14883-madden-photo.png"
bryce-oliver,"https://www.maddenratings.com/wp-content/uploads/bryce-oliver-4362617-madden-photo.png"
garrett-dellinger,"https://www.maddenratings.com/wp-content/uploads/garrett-dellinger-4431252-madden-photo.png"
austin-deculus,"https://www.maddenratings.com/wp-content/uploads/austin-deculus-22438-madden-photo.png"
jerrick-reed-ii,"https://www.maddenratings.com/wp-content/uploads/jerrick-reed-ii-23267-madden-photo.png"
hendon-hooker,"https://www.maddenratings.com/wp-content/uploads/hendon-hooker-22711-madden-photo.png"
kendell-brooks,"https://www.maddenratings.com/wp-content/uploads/kendell-brooks-4585317-madden-photo.png"
mason-kinsey,"https://www.maddenratings.com/wp-content/uploads/mason-kinsey.png"
earnest-brown-iv,"https://www.maddenratings.com/wp-content/uploads/earnest-brown-iv-21868-madden-photo.png"
malik-herring,"https://www.maddenratings.com/wp-content/uploads/malik-herring-21685-madden-photo.png"
david-martin-robinson,"https://www.maddenratings.com/wp-content/uploads/david-martin-robinson-4360978-madden-photo.png"
laremy-tunsil,"https://www.maddenratings.com/wp-content/uploads/laremy-tunsil-17541-madden-photo.png"
drew-moss,"https://www.maddenratings.com/wp-content/uploads/drew-moss-4879480-madden-photo.png"
dorian-mausi-jr,"https://www.maddenratings.com/wp-content/uploads/dorian-mausi-jr-4573318-madden-photo.png"
brandon-crenshaw-dickson,"https://www.maddenratings.com/wp-content/uploads/brandon-crenshaw-dickson-4426987-madden-photo.png"
daron-payne,"https://www.maddenratings.com/wp-content/uploads/daron-payne-13104-madden-photo.png"
terry-mclaurin,"https://www.maddenratings.com/wp-content/uploads/terry-mclaurin-20435-madden-photo.png"
rasul-douglas,"https://www.maddenratings.com/wp-content/uploads/rasul-douglas.png"
sam-cosmi,"https://www.maddenratings.com/wp-content/uploads/sam-cosmi-21533-madden-photo.png"
leo-chenal,"https://www.maddenratings.com/wp-content/uploads/leo-chenal-22458-madden-photo.png"
nick-cross,"https://www.maddenratings.com/wp-content/uploads/nick-cross-22398-madden-photo.png"
jaren-kanak,"https://www.maddenratings.com/wp-content/uploads/jaren-kanak-16372.png"
jayden-daniels,"https://www.maddenratings.com/wp-content/uploads/jayden-daniels-14579-madden-photo.png"
odafe-oweh,"https://www.maddenratings.com/wp-content/uploads/odafe-oweh-21511-madden-photo.png"
frankie-luvu,"https://www.maddenratings.com/wp-content/uploads/frankie-luvu-13628-madden-photo.png"
jacory-croskey-merritt,"https://www.maddenratings.com/wp-content/uploads/jacory-croskey-merritt-4575131-madden-photo.png"
dorance-armstrong,"https://www.maddenratings.com/wp-content/uploads/dorance-armstrong-13244-madden-photo.png"
sonny-styles,"https://www.maddenratings.com/wp-content/uploads/sonny-styles-16185.png"
amik-robertson,"https://www.maddenratings.com/wp-content/uploads/amik-robertson-21003-madden-photo.png"
ahkello-witherspoon,"https://www.maddenratings.com/wp-content/uploads/ahkello-witherspoon-12828-madden-photo.png"
rachaad-white,"https://www.maddenratings.com/wp-content/uploads/rachaad-white-22056-madden-photo.png"
mike-sainristil,"https://www.maddenratings.com/wp-content/uploads/mike-sainristil-14947-madden-photo.png"
jartavius-martin,"https://www.maddenratings.com/wp-content/uploads/quan-martin-23053-madden-photo.png"
tress-way,"https://www.maddenratings.com/wp-content/uploads/tress-way-2335-madden-photo.png"
chigoziem-okonkwo,"https://www.maddenratings.com/wp-content/uploads/chigoziem-okonkwo-22347-madden-photo.png"
jerzhan-newton,"https://www.maddenratings.com/wp-content/uploads/jerzhan-newton-14751-madden-photo.png"
charles-omenihu,"https://www.maddenratings.com/wp-content/uploads/charles-omenihu-20403-madden-photo.png"
deatrich-wise-jr,"https://www.maddenratings.com/wp-content/uploads/deatrich-wise-jr-12607-madden-photo.png"
andrew-wylie,"https://www.maddenratings.com/wp-content/uploads/andrew-wylie-13845-madden-photo.png"
jaylin-lane,"https://www.maddenratings.com/wp-content/uploads/jaylin-lane-15068-madden-photo.png"
trey-amos,"https://www.maddenratings.com/wp-content/uploads/trey-amos-15287-madden-photo.png"
klavon-chaisson,"https://www.maddenratings.com/wp-content/uploads/klavon-chaisson-20991-madden-photo.png"
jerome-ford,"https://www.maddenratings.com/wp-content/uploads/jerome-ford-22324-madden-photo.png"
dyami-brown,"https://www.maddenratings.com/wp-content/uploads/dyami-brown-21585-madden-photo.png"
chris-paul,"https://www.maddenratings.com/wp-content/uploads/chris-paul-22131-madden-photo.png"
antonio-williams,"https://www.maddenratings.com/wp-content/uploads/antonio-williams-1885.png"
jeremy-reaves,"https://www.maddenratings.com/wp-content/uploads/jeremy-reaves-13269-madden-photo.png"
jeremy-mcnichols,"https://www.maddenratings.com/wp-content/uploads/jeremy-mcnichols-12720-madden-photo.png"
van-jefferson,"https://www.maddenratings.com/wp-content/uploads/van-jefferson-21072-madden-photo.png"
javon-kinlaw,"https://www.maddenratings.com/wp-content/uploads/javon-kinlaw-21133-madden-photo.png"
joshua-josephs,"https://www.maddenratings.com/wp-content/uploads/joshua-josephs-16414.png"
treylon-burks,"https://www.maddenratings.com/wp-content/uploads/treylon-burks.png"
josh-conerly-jr,"https://www.maddenratings.com/wp-content/uploads/josh-conerly-jr-15163-madden-photo.png"
drake-jackson,"https://www.maddenratings.com/wp-content/uploads/drake-jackson.png"
antonio-hamilton,"https://www.maddenratings.com/wp-content/uploads/antonio-hamilton.png"
nick-allegretti,"https://www.maddenratings.com/wp-content/uploads/nick-allegretti-20724-madden-photo.png"
tim-settle,"https://www.maddenratings.com/wp-content/uploads/tim-settle-jr-13123-madden-photo.png"
marcus-mariota,"https://www.maddenratings.com/wp-content/uploads/marcus-mariota-19983-madden-photo.png"
luke-mccaffrey,"https://www.maddenratings.com/wp-content/uploads/luke-mccaffrey-14666-madden-photo.png"
kaytron-allen,"https://www.maddenratings.com/wp-content/uploads/kaytron-allen-16213.png"
dj-johnson,"https://www.maddenratings.com/wp-content/uploads/dj-johnson-22983-madden-photo.png"
will-harris,"https://www.maddenratings.com/wp-content/uploads/will-harris-20466-madden-photo.png"
brandon-coleman,"https://www.maddenratings.com/wp-content/uploads/brandon-coleman-14730-madden-photo.png"
tre-hawkins-iii,"https://www.maddenratings.com/wp-content/uploads/tre-hawkins-iii-23270-madden-photo.png"
ben-sinnott,"https://www.maddenratings.com/wp-content/uploads/ben-sinnott-14682-madden-photo.png"
darius-rush,"https://www.maddenratings.com/wp-content/uploads/darius-rush-23043-madden-photo.png"
nick-bellore,"https://www.maddenratings.com/wp-content/uploads/nick-bellore-10939-madden-photo.png"
shy-tuttle,"https://www.maddenratings.com/wp-content/uploads/shy-tuttle-20853-madden-photo.png"
percy-butler,"https://www.maddenratings.com/wp-content/uploads/percy-butler-22450-madden-photo.png"
nick-nash,"https://www.maddenratings.com/wp-content/uploads/nick-nash-15062-madden-photo.png"
jordan-magee,"https://www.maddenratings.com/wp-content/uploads/jordan-magee-14916-madden-photo.png"
dj-davidson,"https://www.maddenratings.com/wp-content/uploads/dj-davidson-22306-madden-photo.png"
jake-moody,"https://www.maddenratings.com/wp-content/uploads/jake-moody-23107-madden-photo.png"
tyler-ott,"https://www.maddenratings.com/wp-content/uploads/tyler-ott-12498-madden-photo.png"
jacoby-jones,"https://www.maddenratings.com/wp-content/uploads/jacoby-jones-5083297-madden-photo.png"
javontae-jean-baptiste,"https://www.maddenratings.com/wp-content/uploads/javontae-jean-baptiste-1134-madden-photo.png"
andre-carter-ii,"https://www.maddenratings.com/wp-content/uploads/andre-carter-ii-22972-madden-photo.png"
kain-medrano,"https://www.maddenratings.com/wp-content/uploads/kain-medrano-15258-madden-photo.png"
john-bates,"https://www.maddenratings.com/wp-content/uploads/john-bates-21767-madden-photo.png"
ale-kaho,"https://www.maddenratings.com/wp-content/uploads/ale-kaho-4361090-madden-photo.png"
anthony-firkser,"https://www.maddenratings.com/wp-content/uploads/anthony-firkser.png"
tyler-cooper,"https://www.maddenratings.com/wp-content/uploads/tyler-cooper-4429456-madden-photo.png"
matt-gulbin,"https://www.maddenratings.com/wp-content/uploads/matt-gulbin-1831.png"
colson-yankoff,"https://www.maddenratings.com/wp-content/uploads/colson-yankoff-4361088-madden-photo.png"
athan-kaliakmanis,"https://www.maddenratings.com/wp-content/uploads/athan-kaliakmanis-10201.png"
tyler-owens,"https://www.maddenratings.com/wp-content/uploads/tyler-owens-4572460-madden-photo.png"
bobby-wagner,"https://www.maddenratings.com/wp-content/uploads/bobby-wagner-11567-madden-photo.png"
sam-hartman,"https://www.maddenratings.com/wp-content/uploads/sam-hartman-14615-madden-photo.png"
trent-scott,"https://www.maddenratings.com/wp-content/uploads/trent-scott-13723-madden-photo.png"
foster-sarell,"https://www.maddenratings.com/wp-content/uploads/foster-sarell-21848-madden-photo.png"
joe-mixon,"https://www.maddenratings.com/wp-content/uploads/joe-mixon-12625-madden-photo.png"
kevin-zeitler,"https://www.maddenratings.com/wp-content/uploads/kevin-zeitler-11489-madden-photo.png"
tyreek-hill,"https://www.maddenratings.com/wp-content/uploads/tyreek-hill-17838-madden-photo.png"
stefon-diggs,"https://www.maddenratings.com/wp-content/uploads/stefon-diggs-2454-madden-photo.png"
harrison-smith,"https://www.maddenratings.com/wp-content/uploads/harrison-smith-11440-madden-photo.png"
kenny-moore-ii,"https://www.maddenratings.com/wp-content/uploads/kenny-moore-ii-12965-madden-photo.png"
joey-bosa,"https://www.maddenratings.com/wp-content/uploads/joey-bosa-17537-madden-photo.png"
lavonte-david,"https://www.maddenratings.com/wp-content/uploads/lavonte-david-11306-madden-photo.png"
bobby-okereke,"https://www.maddenratings.com/wp-content/uploads/bobby-okereke-20425-madden-photo.png"
marshon-lattimore,"https://www.maddenratings.com/wp-content/uploads/marshon-lattimore-12528-madden-photo.png"
matt-milano,"https://www.maddenratings.com/wp-content/uploads/matt-milano-12781-madden-photo.png"
darren-waller,"https://www.maddenratings.com/wp-content/uploads/darren-waller-2457-madden-photo.png"
daquan-jones,"https://www.maddenratings.com/wp-content/uploads/daquan-jones-12336-madden-photo.png"
keenan-allen,"https://www.maddenratings.com/wp-content/uploads/keenan-allen.png"
joel-bitonio,"https://www.maddenratings.com/wp-content/uploads/joel-bitonio-10831-madden-photo.png"
deebo-samuel,"https://www.maddenratings.com/wp-content/uploads/deebo-samuel-sr-20348-madden-photo.png"
von-miller,"https://www.maddenratings.com/wp-content/uploads/von-miller-10737-madden-photo.png"
jadeveon-clowney,"https://www.maddenratings.com/wp-content/uploads/jadeveon-clowney.png"
jimmie-ward,"https://www.maddenratings.com/wp-content/uploads/jimmie-ward-12389-madden-photo.png"
taylor-decker,"https://www.maddenratings.com/wp-content/uploads/taylor-decker-17665-madden-photo.png"
xavier-woods,"https://www.maddenratings.com/wp-content/uploads/xavier-woods-12846-madden-photo.png"
kyle-van-noy,"https://www.maddenratings.com/wp-content/uploads/kyle-van-noy-12387-madden-photo.png"
kaleb-mcgary,"https://www.maddenratings.com/wp-content/uploads/kaleb-mcgary-20362-madden-photo.png"
kareem-hunt,"https://www.maddenratings.com/wp-content/uploads/kareem-hunt-12633-madden-photo.png"
deandre-hopkins,"https://www.maddenratings.com/wp-content/uploads/deandre-hopkins-506-madden-photo.png"
nick-chubb,"https://www.maddenratings.com/wp-content/uploads/nick-chubb-13129-madden-photo.png"
najee-harris,"https://www.maddenratings.com/wp-content/uploads/najee-harris-21829-madden-photo.png"
germaine-pratt,"https://www.maddenratings.com/wp-content/uploads/germaine-pratt-20424-madden-photo.png"
antonio-gibson,"https://www.maddenratings.com/wp-content/uploads/antonio-gibson-21048-madden-photo.png"
brandin-cooks,"https://www.maddenratings.com/wp-content/uploads/brandin-cooks-10847-madden-photo.png"
matt-prater,"https://www.maddenratings.com/wp-content/uploads/matt-prater.png"
leonard-floyd,"https://www.maddenratings.com/wp-content/uploads/leonard-floyd-17554-madden-photo.png"
zach-ertz,"https://www.maddenratings.com/wp-content/uploads/zach-ertz-857-madden-photo.png"
shaq-thompson,"https://www.maddenratings.com/wp-content/uploads/shaq-thompson-2562-madden-photo.png"
brandon-graham,"https://www.maddenratings.com/wp-content/uploads/brandon-graham-madden-photo-1280.png"
graham-glasgow,"https://www.maddenratings.com/wp-content/uploads/graham-glasgow-17700-madden-photo.png"
daniel-carlson,"https://www.maddenratings.com/wp-content/uploads/daniel-carlson-13382-madden-photo.png"
james-daniels,"https://www.maddenratings.com/wp-content/uploads/james-daniels-13137-madden-photo.png"
rayshawn-jenkins,"https://www.maddenratings.com/wp-content/uploads/rayshawn-jenkins-12690-madden-photo.png"
jack-conklin,"https://www.maddenratings.com/wp-content/uploads/jack-conklin-17663-madden-photo.png"
jonnu-smith,"https://www.maddenratings.com/wp-content/uploads/jonnu-smith-12700-madden-photo.png"
tredavious-white,"https://www.maddenratings.com/wp-content/uploads/tredavious-white-12548-madden-photo.png"
quandre-diggs,"https://www.maddenratings.com/wp-content/uploads/quandre-diggs.png"
bryce-huff,"https://www.maddenratings.com/wp-content/uploads/bryce-huff-21239-madden-photo.png"
taylor-rapp,"https://www.maddenratings.com/wp-content/uploads/taylor-rapp-20622-madden-photo.png"
denico-autry,"https://www.maddenratings.com/wp-content/uploads/denico-autry-2366-madden-photo.png"
elandon-roberts,"https://www.maddenratings.com/wp-content/uploads/elandon-roberts-17854-madden-photo.png"
austin-ekeler,"https://www.maddenratings.com/wp-content/uploads/austin-ekeler-12948-madden-photo.png"
greg-van-roten,"https://www.maddenratings.com/wp-content/uploads/greg-van-roten-11842-madden-photo.png"
graham-gano,"https://www.maddenratings.com/wp-content/uploads/graham-gano-28887-madden-photo.png"
haason-reddick,"https://www.maddenratings.com/wp-content/uploads/haason-reddick-12560-madden-photo.png"
jordan-poyer,"https://www.maddenratings.com/wp-content/uploads/jordan-poyer.png"
jerome-baker,"https://www.maddenratings.com/wp-content/uploads/jerome-baker-13200-madden-photo.png"
terrion-arnold,"https://www.maddenratings.com/wp-content/uploads/terrion-arnold-14927-madden-photo.png"
darious-williams,"https://www.maddenratings.com/wp-content/uploads/darious-williams-13178-madden-photo.png"
sterling-shepard,"https://www.maddenratings.com/wp-content/uploads/sterling-shepard-17592-madden-photo.png"
eric-kendricks,"https://www.maddenratings.com/wp-content/uploads/eric-kendricks.png"
thomas-morstead,"https://www.maddenratings.com/wp-content/uploads/thomas-morstead-20305-madden-photo.png"
trevon-diggs,"https://www.maddenratings.com/wp-content/uploads/trevon-diggs-21260-madden-photo.png"
preston-smith,"https://www.maddenratings.com/wp-content/uploads/preston-smith.png"
juan-thornhill,"https://www.maddenratings.com/wp-content/uploads/juan-thornhill-20456-madden-photo.png"
matthew-judon,"https://www.maddenratings.com/wp-content/uploads/matthew-judon.png"
alexander-mattison,"https://www.maddenratings.com/wp-content/uploads/alexander-mattison-20641-madden-photo.png"
adoree-jackson,"https://www.maddenratings.com/wp-content/uploads/adoree-jackson-12563-madden-photo.png"
brandon-mcmanus,"https://www.maddenratings.com/wp-content/uploads/brandon-mcmanus-2278-madden-photo.png"
folorunso-fatukasi,"https://www.maddenratings.com/wp-content/uploads/folorunso-fatukasi-13294-madden-photo.png"
